"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"P33076-1","A0A1B0GUQ8-1","ENST00000636238.1","ENSP00000490205.1","16","10895302","10901563","0"
"Q96KR7-1","F6RP66-1","ENST00000434923.1","ENSP00000390915.1","20","59605015","59743111","0"
"Q8NCF0-1","Q8NCF0-1","ENST00000314151.12","ENSP00000326538.8","16","70174279","70186517","0"
"Q0P6H9-1","H3BTT1-1","ENST00000565291.5","ENSP00000457314.1","15","43135610","43146520","0"
"Q8NCF5-1","H3BSZ7-1","ENST00000564978.5","ENSP00000456948.1","16","28952196","28963860","0"
"Q8NCF5-1","Q8NCF5-1","ENST00000320805.9","ENSP00000324792.4","16","28951012","28963860","0"
"Q8NCF5-1","Q8NCF5-3","ENST00000568148.1","ENSP00000454958.1","16","28958747","28963860","0"
"B4DYI2-1","B4DYI2-1","ENST00000675441.1","ENSP00000509164.1","9","88134956","88129635","1"
"P55287-1","H3BPQ2-1","ENST00000562998.1","ENSP00000455420.1","16","65004869","65004660","1"
"Q96SI1-1","K7EN63-1","ENST00000587559.5","ENSP00000466804.1","19","33800455","33807004","0"
"O95996-1","K7EN62-1","ENST00000587869.5","ENSP00000466803.2","19","1453002","1455245","0"
"Q9C0D4-1","Q9C0D4-1","ENST00000326756.4","ENSP00000317614.3","4","10446328","10443107","1"
"Q9BSG5-1","K7EN64-1","ENST00000589567.2","ENSP00000466805.1","19","12829979","12826847","1"
"P0DPF2-1","H7BY70-1","ENST00000369373.9","ENSP00000358380.6","1","145405272","145291529","1"
"Q6IA17-1","H0YDF8-1","ENST00000526395.5","ENSP00000433530.1","11","407135","405898","1"
"Q5VWN6-1","A0A2R8YCL4-1","ENST00000482419.1","ENSP00000493739.1","10","5699658","5709662","0"
"O95260-1","O95260-1","ENST00000224652.12","ENSP00000224652.6","10","121927949","121743683","1"
"O95260-1","O95260-2","ENST00000369043.8","ENSP00000358039.3","10","121927949","121743683","1"
"O95260-1","F5GXE4-1","ENST00000540606.7","ENSP00000440881.1","10","121928431","121743683","1"
"O95260-1","A0A8I5KQW8-1","ENST00000687607.1","ENSP00000510186.1","10","121927949","121841176","1"
"O95260-1","A0A8I5KSC8-1","ENST00000690415.1","ENSP00000509607.1","10","121927949","121790122","1"
"O95260-1","A0A8I5KSU2-1","ENST00000687144.1","ENSP00000508536.1","10","121836759","121743683","1"
"O95260-1","A0A8I5KT53-1","ENST00000691830.1","ENSP00000509345.1","10","121927949","121743683","1"
"O95260-1","A0A8I5KTG4-1","ENST00000691226.1","ENSP00000510406.1","10","121927949","121841250","1"
"O95260-1","A0A8I5KTH0-1","ENST00000689571.1","ENSP00000509590.1","10","121928431","121743683","1"
"O95260-1","A0A8I5KUJ8-1","ENST00000690984.1","ENSP00000510447.1","10","121870038","121709434","1"
"O95260-1","A0A8I5KVR2-1","ENST00000693276.1","ENSP00000509714.1","10","121927949","121743683","1"
"O95260-1","A0A8I5KW01-1","ENST00000692513.1","ENSP00000509908.1","10","121927949","121898947","1"
"O95260-1","A0A8I5KWA6-1","ENST00000687089.1","ENSP00000510151.1","10","121927949","121743683","1"
"O95260-1","A0A8I5KWF1-1","ENST00000685890.1","ENSP00000509513.1","10","121927949","121841250","1"
"O95260-1","A0A8I5KX52-1","ENST00000485281.2","ENSP00000510016.1","10","121841263","121782632","1"
"O95260-1","A0A8I5KXC6-1","ENST00000693486.1","ENSP00000510184.1","10","121927949","121743601","1"
"O95260-1","A0A8I5KXF6-1","ENST00000685072.1","ENSP00000510276.1","10","121927949","121764328","1"
"O95260-1","A0A8I5KXU0-1","ENST00000687458.1","ENSP00000509243.1","10","121927949","121764328","1"
"O95260-1","A0A8I5KYL1-1","ENST00000691087.1","ENSP00000510049.1","10","121927949","121878407","1"
"O95260-1","A0A8I5KZ10-1","ENST00000688526.1","ENSP00000510389.1","10","121928431","121841176","1"
"O95260-1","A0A8I5KZ24-1","ENST00000690355.1","ENSP00000510433.1","10","121927949","121743683","1"
"O95260-1","A0A8I5KZ28-1","ENST00000688057.1","ENSP00000510446.1","10","121927949","121743683","1"
"O95260-1","A0A8I5QJC4-1","ENST00000691041.1","ENSP00000509064.1","10","121928431","121899924","1"
"O95260-1","A0A8I5QKM5-1","ENST00000685427.1","ENSP00000509070.1","10","121927949","121841250","1"
"O95260-1","F8WAC9-1","ENST00000369040.9","ENSP00000358036.4","10","121927949","121743683","1"
"O95263-1","O95263-1","ENST00000264917.10","ENSP00000264917.6","5","77210926","77426551","0"
"O95263-1","D6RH10-1","ENST00000502945.1","ENSP00000426200.1","5","77312027","77331459","0"
"O95263-1","O95263-2","ENST00000346042.7","ENSP00000330428.3","5","77210926","77426551","0"
"O95263-1","O95263-3","ENST00000333194.8","ENSP00000331336.4","5","77210926","77426551","0"
"O95263-1","O95263-4","ENST00000342343.8","ENSP00000345646.4","5","77210926","77426551","0"
"O95263-1","O95263-5","ENST00000505283.1","ENSP00000423461.1","5","77412129","77426551","0"
"O95263-1","O95263-6","ENST00000340978.7","ENSP00000345446.3","5","77210926","77426551","0"
"Q99615-1","K7EPP7-1","ENST00000589810.5","ENSP00000467477.1","17","41997237","41987897","1"
"O95264-1","O95264-1","ENST00000260191.8","ENSP00000260191.2","11","113904934","113946134","0"
"O95264-1","O95264-2","ENST00000537778.5","ENSP00000443118.1","11","113909276","113946134","0"
"O95264-1","H0YFX8-1","ENST00000543092.1","ENSP00000440894.1","11","113931385","113944615","0"
"O95267-1","H0YMT0-1","ENST00000557875.1","ENSP00000453729.1","15","38501190","38498901","1"
"O95267-1","H0YKP8-1","ENST00000560929.1","ENSP00000452892.1","15","38559896","38526385","1"
"O95267-1","O95267-1","ENST00000310803.10","ENSP00000310244.5","15","38564628","38490557","1"
"O95267-1","O95267-2","ENST00000450598.6","ENSP00000388540.2","15","38564628","38490557","1"
"O95267-1","O95267-3","ENST00000559830.5","ENSP00000452721.1","15","38564628","38490666","1"
"O95267-1","O95267-4","ENST00000414708.6","ENSP00000413105.2","15","38564628","38500130","1"
"O95267-1","O95267-5","ENST00000558164.5","ENSP00000454164.1","15","38564628","38490666","1"
"O95267-1","A0A8V8TL86-1","ENST00000697782.1","ENSP00000513437.1","15","38564628","38490557","1"
"O95267-1","A0A8V8TLA7-1","ENST00000697783.1","ENSP00000513438.1","15","38564628","38490557","1"
"Q99460-1","A0A7I2YQY1-1","ENST00000676818.1","ENSP00000504827.1","2","231057026","231166392","0"
"O14964-1","A0A7I2YQY0-1","ENST00000678907.1","ENSP00000504806.1","17","81693870","81694007","0"
"O43765-1","A0A7I2YQY5-1","ENST00000678109.1","ENSP00000504855.1","19","2769068","2767638","1"
"P52732-1","A0A7I2YQY4-1","ENST00000677720.1","ENSP00000504840.1","10","92593376","92637408","0"
"Q96T37-1","A0A494C001-1","ENST00000650953.2","ENSP00000498296.2","1","110339538","110346351","0"
"Q9BW92-1","U3KQG0-1","ENST00000606933.5","ENSP00000475847.1","1","150487451","150507061","0"
"Q9BW92-1","Q9BW92-1","ENST00000369064.8","ENSP00000358060.3","1","150487451","150507061","0"
"Q9BW92-1","Q9BW92-2","ENST00000369054.6","ENSP00000358050.2","1","150487451","150507061","0"
"Q8NHG8-1","Q8NHG8-1","ENST00000323037.5","ENSP00000323879.4","7","30285358","30362431","0"
"Q9BW91-1","Q9BW91-2","ENST00000473942.5","ENSP00000421811.1","4","87435024","87458018","0"
"Q9BW91-1","D6RAW2-1","ENST00000512216.5","ENSP00000424702.1","4","87435024","87451714","0"
"Q9BW91-1","Q9BW91-1","ENST00000302174.9","ENSP00000303575.4","4","87422906","87458018","0"
"Q9BW91-1","H7C386-1","ENST00000440591.6","ENSP00000410270.2","4","87422906","87457916","0"
"Q8NHG7-1","Q8NHG7-1","ENST00000354193.5","ENSP00000346130.4","11","22829748","22823122","1"
"Q8TC27-1","E5RGK7-1","ENST00000523400.5","ENSP00000427735.1","8","39107049","39151446","0"
"Q9HBM0-1","F8VPN9-1","ENST00000551311.5","ENSP00000450009.1","12","95256599","95263058","0"
"Q9NVR2-1","H0YB48-1","ENST00000520827.1","ENSP00000428671.1","8","19844128","19845708","0"
"Q13868-1","A0A8I5KYK9-1","ENST00000491115.7","ENSP00000509903.1","9","130693792","130699359","0"
"P38567-1","P38567-2","ENST00000340011.9","ENSP00000345849.5","7","123953571","123970245","0"
"P38567-1","C9J2X5-1","ENST00000413927.5","ENSP00000391491.1","7","123953571","123953810","0"
"P38567-1","P38567-1","ENST00000223028.11","ENSP00000223028.7","7","123953571","123959966","0"
"Q08257-1","Q08257-1","ENST00000340866.10","ENSP00000339399.5","1","74724821","74706299","1"
"Q08257-1","Q08257-2","ENST00000370872.7","ENSP00000359909.3","1","74723134","74706299","1"
"Q08257-1","Q08257-3","ENST00000370871.7","ENSP00000359908.3","1","74724821","74706299","1"
"P62906-1","P62906-1","ENST00000322203.7","ENSP00000363018.3","6","35468435","35470747","0"
"P28074-1","P28074-2","ENST00000493471.2","ENSP00000452424.1","14","23034881","23026357","1"
"P28074-1","P28074-3","ENST00000425762.2","ENSP00000395206.2","14","23033563","23026092","1"
"P28074-1","H0YJM8-1","ENST00000555895.5","ENSP00000451816.1","14","23034727","23016633","1"
"P28074-1","P28074-1","ENST00000361611.11","ENSP00000355325.6","14","23034881","23026092","1"
"P28074-1","G3V3K3-1","ENST00000460922.2","ENSP00000451286.1","14","23034881","23026322","1"
"Q9BXS6-1","H0YM18-1","ENST00000557840.5","ENSP00000453428.1","15","41342396","41365575","0"
"Q9BXS6-1","H0YKA7-1","ENST00000559046.5","ENSP00000452725.1","15","41332958","41345551","0"
"Q9BXS6-1","Q9BXS6-1","ENST00000559596.6","ENSP00000453403.1","15","41332958","41380183","0"
"Q9BXS6-1","Q9BXS6-2","ENST00000414849.6","ENSP00000400746.2","15","41332958","41380183","0"
"Q9BXS6-1","Q9BXS6-3","ENST00000560747.5","ENSP00000454097.1","15","41332958","41380183","0"
"Q9BXS6-1","Q9BXS6-5","ENST00000560177.5","ENSP00000453657.1","15","41332958","41380183","0"
"Q9BXS6-1","Q9BXS6-6","ENST00000260359.10","ENSP00000260359.6","15","41332958","41380183","0"
"Q9BXS6-1","Q9BXS6-7","ENST00000450592.6","ENSP00000401014.2","15","41332958","41380183","0"
"Q93063-1","Q93063-1","ENST00000343631.4","ENSP00000342656.3","11","44107713","44244284","0"
"Q93063-1","Q93063-2","ENST00000358681.8","ENSP00000351509.4","11","44107713","44244284","0"
"Q93063-1","A0A804HIU8-1","ENST00000682815.1","ENSP00000507234.1","11","44107713","44192132","0"
"Q93063-1","A0A804HJW9-1","ENST00000684039.1","ENSP00000507677.1","11","44107713","44206822","0"
"Q93063-1","A0A804HKG8-1","ENST00000683870.1","ENSP00000507922.1","11","44107713","44171742","0"
"Q93063-1","A0A804HL74-1","ENST00000682359.1","ENSP00000508226.1","11","44107713","44244284","0"
"Q93063-1","A0A804HLF7-1","ENST00000684124.1","ENSP00000508332.1","11","44107713","44192200","0"
"Q93062-1","E5RJ31-1","ENST00000520191.5","ENSP00000430638.1","8","30504352","30544768","0"
"Q93062-1","Q93062-3","ENST00000339877.8","ENSP00000340176.4","8","30385093","30547420","0"
"Q93062-1","E5RJD7-1","ENST00000523115.5","ENSP00000429086.1","8","30504352","30544555","0"
"Q93062-1","Q93062-1","ENST00000320203.8","ENSP00000318102.4","8","30385093","30558946","0"
"Q93062-1","Q93062-2","ENST00000287771.9","ENSP00000287771.5","8","30385093","30549585","0"
"P28072-1","I3L3X7-1","ENST00000571309.1","ENSP00000460811.1","17","4796204","4797729","0"
"P28072-1","A0A087X2I4-1","ENST00000614486.4","ENSP00000485006.1","17","4796195","4798321","0"
"P28072-1","P28072-1","ENST00000270586.8","ENSP00000270586.3","17","4796195","4798419","0"
"Q9P272-1","A0AAA9YHN1-1","ENST00000528335.6","ENSP00000518785.1","8","13006203","13006232","0"
"D6RF30-1","D6RF30-1","ENST00000512626.3","ENSP00000426691.2","15","32403194","32392785","1"
"Q9UHL3-1","D6RF32-1","ENST00000513554.5","ENSP00000426689.1","5","177748643","177724116","1"
"P47710-1","D6RF34-1","ENST00000505782.5","ENSP00000426684.1","4","69932556","69945004","0"
"Q9BT22-1","K7EPU3-1","ENST00000586840.1","ENSP00000467538.1","16","5071850","5077467","0"
"Q9BT22-1","Q9BT22-1","ENST00000262374.10","ENSP00000262374.5","16","5071850","5084878","0"
"Q9BT22-1","Q9BT22-2","ENST00000544428.1","ENSP00000440019.1","16","5073200","5084878","0"
"Q9BT22-1","A0A804HJL6-1","ENST00000684190.1","ENSP00000507554.1","16","5071850","5084878","0"
"Q9BT22-1","A0A804HKK4-1","ENST00000684008.1","ENSP00000507962.1","16","5071850","5079751","0"
"Q9BT22-1","A0A804HKU4-1","ENST00000682020.1","ENSP00000508075.1","16","5077500","5084878","0"
"Q9BT22-1","A0A804HKX7-1","ENST00000684335.1","ENSP00000508112.1","16","5071850","5084878","0"
"Q9BT22-1","A0A804HLB7-1","ENST00000682206.1","ENSP00000508285.1","16","5071850","5079751","0"
"Q9BT23-1","J3QQM5-1","ENST00000584645.1","ENSP00000463805.1","17","63699298","63698609","1"
"Q9BT23-1","Q9BT23-1","ENST00000259006.8","ENSP00000259006.3","17","63699298","63698555","1"
"Q9BT23-1","J3KRR0-1","ENST00000578993.5","ENSP00000462125.1","17","63699298","63698555","1"
"Q9BT25-1","Q9BT25-1","ENST00000253669.10","ENSP00000253669.4","19","17075422","17049876","1"
"Q9BT25-1","Q9BT25-2","ENST00000593360.1","ENSP00000470829.1","19","17062743","17049876","1"
"Q9BT25-1","Q9BT25-3","ENST00000448593.6","ENSP00000395298.1","19","17075422","17049876","1"
"Q8WXH0-1","A0A669KB22-1","ENST00000673869.1","ENSP00000501077.1","14","64113189","64122490","0"
"Q9UMN6-1","A0A669KB23-1","ENST00000673946.1","ENSP00000501076.1","19","35728098","35728385","0"
"P35670-1","A0A669KB21-1","ENST00000673864.2","ENSP00000501045.2","13","52011337","51972627","1"
"Q5VUA4-1","Q5VUA4-1","ENST00000361428.3","ENSP00000354964.2","6","43369365","43337161","1"
"Q5VUA4-1","U3KQ37-1","ENST00000606599.1","ENSP00000475511.1","6","43342836","43331777","1"
"Q5VUA4-1","Q5VUA4-2","ENST00000605935.5","ENSP00000475748.1","6","43369365","43331778","1"
"O95620-1","A0A669KB27-1","ENST00000673665.1","ENSP00000501082.1","7","107567071","107618360","0"
"Q5TAT6-1","A0A669KB25-1","ENST00000673931.1","ENSP00000501097.1","10","69919081","69957042","0"
"P38646-1","A0A3B3ITI4-1","ENST00000649578.2","ENSP00000497906.1","5","138575318","138567557","1"
"Q9Y672-1","A0A3B3ITI5-1","ENST00000649570.1","ENSP00000497742.1","1","63370978","63411691","0"
"Q8WYB5-1","A0A3B3ITI0-1","ENST00000649483.1","ENSP00000496884.1","HG2191_PATCH","47534","233595","0"
"Q6NXE6-1","B4E1N1-1","ENST00000546344.5","ENSP00000444341.1","19","19051622","19057625","0"
"Q8N9N5-1","C9JYB6-1","ENST00000436274.5","ENSP00000401454.1","16","87975116","87984182","0"
"Q9H825-1","B5ME25-1","ENST00000392599.6","ENSP00000376377.2","2","171392185","171330627","1"
"P78352-1","A0A3B3ITI9-1","ENST00000647975.1","ENSP00000497912.1","17","7217147","7202793","1"
"Q68DN1-1","C9JG08-1","ENST00000447166.3","ENSP00000403181.2","2","27537427","27582524","0"
"O95886-1","O95886-1","ENST00000235180.4","ENSP00000235180.4","1","34905383","34866086","1"
"A8MXV4-1","A8MXV4-1","ENST00000397061.4","ENSP00000380251.2","19","32691961","32711954","0"
"O95872-1","A0A0G2JHT6-1","ENST00000453239.1","ENSP00000393547.1","HSCHR6_MHC_DBB_CTG1","2912249","2911929","1"
"A8MXV6-1","A8MXV6-1","ENST00000399044.1","ENSP00000382000.1","17","20579744","20580726","0"
"A8MXV6-1","A0A590UJC2-1","ENST00000661883.1","ENSP00000499342.1","17","20579744","20580726","0"
"P19338-1","A0A7I2V349-1","ENST00000678405.1","ENSP00000503250.1","2","231464353","231456080","1"
"P60228-1","E5RII3-1","ENST00000522445.6","ENSP00000430709.1","8","108248702","108240079","1"
"P60228-1","P60228-1","ENST00000220849.10","ENSP00000220849.5","8","108248702","108201888","1"
"P60228-1","A0A7I2V2Q9-1","ENST00000676642.1","ENSP00000503038.1","8","108241856","108235008","1"
"P60228-1","A0A7I2V3S3-1","ENST00000678042.1","ENSP00000503596.1","8","108248702","108165288","1"
"P60228-1","A0A7I2V4B4-1","ENST00000677614.1","ENSP00000504788.1","8","108268365","108201888","1"
"P60228-1","A0A7I2V4G3-1","ENST00000678243.1","ENSP00000503845.1","8","108248702","108202926","1"
"P60228-1","A0A7I2V570-1","ENST00000518442.5","ENSP00000504091.1","8","108248702","108234953","1"
"P60228-1","A0A7I2V5Z6-1","ENST00000677272.1","ENSP00000504529.1","8","108248702","108201888","1"
"Q6PK81-1","Q6PK81-1","ENST00000282292.9","ENSP00000282292.3","19","57500081","57507421","0"
"Q6PK81-1","Q6PK81-2","ENST00000598770.5","ENSP00000469416.1","19","57500081","57507421","0"
"Q6PK81-1","M0QX16-1","ENST00000597061.1","ENSP00000469199.1","19","57500081","57513065","0"
"P43629-1","A0A0G2JM66-1","ENST00000610515.3","ENSP00000484314.1","HSCHR19KIR_FH08_A_HAP_CTG3_1","90709","104484","0"
"P10301-1","P10301-1","ENST00000246792.4","ENSP00000246792.2","19","49640098","49635579","1"
"P15529-1","A0A8Q3WKR0-1","ENST00000695778.1","ENSP00000512168.1","1","207752213","207790260","0"
"P29074-1","J3KQD3-1","ENST00000441089.1","ENSP00000394706.1","2","119960824","119977069","0"
"Q4V9L6-1","F8VZL0-1","ENST00000547567.1","ENSP00000447345.1","12","108592383","108592300","1"
"Q4V9L6-1","Q4V9L6-1","ENST00000392806.4","ENSP00000376553.3","12","108592383","108591535","1"
"Q4V9L6-1","F8W0W9-1","ENST00000549447.1","ENSP00000447120.1","12","108592383","108592252","1"
"Q8IYP9-1","C9JPJ8-1","ENST00000491556.1","ENSP00000420292.1","3","113948803","113953982","0"
"Q8IYP9-1","Q8IYP9-1","ENST00000330212.7","ENSP00000330485.3","3","113948803","113960730","0"
"Q8IYP9-1","B3KXV3-1","ENST00000498275.5","ENSP00000417840.1","3","113948821","113960730","0"
"Q15287-1","H3BNU7-1","ENST00000564311.5","ENSP00000455013.1","16","2264643","2262748","1"
"Q8IYX8-1","Q6P2R3-1","ENST00000519095.5","ENSP00000430911.1","6","109145222","109155886","0"
"Q13907-1","A0A8Q3WKR8-1","ENST00000695775.1","ENSP00000512165.1","10","1044143","1041190","1"
"Q8IYP2-1","Q8IYP2-1","ENST00000621886.4","ENSP00000478535.1","HSCHR7_2_CTG6","219607","214124","1"
"P07237-1","A0A7P0T8J3-1","ENST00000680914.1","ENSP00000505149.1","17","81860471","81844015","1"
"Q8IVP9-1","M0QX63-1","ENST00000599604.1","ENSP00000468929.1","19","57368556","57371880","0"
"Q8IVP9-1","Q8IVP9-1","ENST00000282282.4","ENSP00000282282.3","19","57368556","57378182","0"
"Q8IVP9-1","M0QYW2-1","ENST00000597567.1","ENSP00000470111.1","19","57371755","57377417","0"
"Q6NSI4-1","B1AQ74-1","ENST00000421550.1","ENSP00000405866.1","X","106612657","106678255","0"
"Q5JTD0-1","H0Y4D6-1","ENST00000454762.1","ENSP00000391115.1","6","43501526","43504002","0"
"O43175-1","A0A286YF78-1","ENST00000641811.1","ENSP00000493296.1","1","119721276","119744012","0"
"Q7Z3Z4-1","F5GX26-1","ENST00000545603.1","ENSP00000440499.1","11","94575040","94583495","0"
"A0A286YF77-1","A0A286YF77-1","ENST00000641918.1","ENSP00000493292.1","2","227724757","227724443","1"
"Q9NR19-1","F8WBQ7-1","ENST00000481284.5","ENSP00000418152.1","20","34875100","34882866","0"
"Q8IVP5-1","Q8IVP5-1","ENST00000378045.5","ENSP00000367284.4","X","44542832","44524201","1"
"P47893-1","A0A286YF70-1","ENST00000573491.5","ENSP00000493118.1","17","3278917","3278777","1"
"P49116-1","H7C3L1-1","ENST00000439011.5","ENSP00000412473.1","3","15032427","15053568","0"
"P49116-1","P49116-2","ENST00000323373.10","ENSP00000320447.6","3","15003915","15043005","0"
"P49116-1","H7C3R1-1","ENST00000413194.1","ENSP00000413438.1","3","15034653","15053568","0"
"P49116-1","C9JMI6-1","ENST00000413118.5","ENSP00000402272.1","3","15003915","15013717","0"
"P49116-1","P49116-1","ENST00000393102.7","ENSP00000376814.3","3","15003915","15043005","0"
"P49116-1","C9JKS0-1","ENST00000437120.5","ENSP00000401807.1","3","15003915","15020934","0"
"Q76LX8-1","Q76LX8-1","ENST00000626597.2","ENSP00000486201.1","HG2030_PATCH","248538","285271","0"
"Q76LX8-1","Q76LX8-2","ENST00000626744.2","ENSP00000486734.1","HG2030_PATCH","248538","285271","0"
"Q76LX8-1","Q76LX8-3","ENST00000630465.2","ENSP00000485989.1","HG2030_PATCH","248538","285271","0"
"Q76LX8-1","E7EV88-1","ENST00000371916.5","ENSP00000360984.2","9","133428692","133444970","0"
"Q76LX8-1","F6V803-1","ENST00000626661.1","ENSP00000486371.1","HG2030_PATCH","248538","259508","0"
"Q9BZJ4-1","K7EJI2-1","ENST00000588049.5","ENSP00000465182.1","17","44323562","44321435","1"
"Q9P275-1","K7EJI3-1","ENST00000588365.1","ENSP00000465183.1","17","78836363","78836208","1"
"Q9Y2H9-1","K7EJI7-1","ENST00000590204.1","ENSP00000465187.1","19","12847819","12852171","0"
"Q9BXW6-1","J3QS61-1","ENST00000584119.1","ENSP00000464541.1","18","24303664","24280886","1"
"Q9BSH3-1","B4DX77-1","ENST00000436744.2","ENSP00000402335.2","3","49429239","49424836","1"
"Q9BSH3-1","Q9BSH3-1","ENST00000273598.8","ENSP00000273598.4","3","49429239","49424836","1"
"Q5U5X8-1","Q5U5X8-1","ENST00000358906.3","ENSP00000351783.3","12","109744147","109769285","0"
"Q9BSH5-1","Q9BSH5-1","ENST00000238379.9","ENSP00000238379.5","9","113374354","113373602","1"
"Q9BSH4-1","Q9BSH4-1","ENST00000258975.7","ENSP00000258975.6","17","63601084","63607999","0"
"P25189-1","A0A5F9ZI26-1","ENST00000672602.2","ENSP00000500814.2","1","161309905","161305687","1"
"Q9H0G5-1","A0A024QZ33-1","ENST00000612959.4","ENSP00000477862.1","17","30172590","30185671","0"
"O00142-1","A0A7I2V3A3-1","ENST00000676536.1","ENSP00000503318.1","16","66549009","66546163","1"
"Q4KMQ1-1","H3BLU1-1","ENST00000333046.8","ENSP00000327617.4","9","137200105","137192115","1"
"P43235-1","P43235-1","ENST00000271651.8","ENSP00000271651.3","1","150806805","150796802","1"
"P43235-1","A0A7I2V354-1","ENST00000676680.1","ENSP00000503270.1","1","150806805","150799625","1"
"P43235-1","A0A7I2V4B1-1","ENST00000676970.1","ENSP00000503832.1","1","150806805","150796802","1"
"P43235-1","A0A7I2V4B6-1","ENST00000677887.1","ENSP00000503876.1","1","150807289","150796802","1"
"P43235-1","A0A7I2V5Y9-1","ENST00000679260.1","ENSP00000504534.1","1","150806805","150796802","1"
"P43235-1","A0A7I2YQX0-1","ENST00000676716.1","ENSP00000504737.1","1","150806805","150796802","1"
"Q9Y4G8-1","A0A2R8YGD3-1","ENST00000644474.1","ENSP00000495906.1","4","159104163","159358136","0"
"Q14596-1","Q14596-2","ENST00000589872.1","ENSP00000467816.1","17","43175800","43209640","0"
"Q14596-1","A0A0C4DGP6-1","ENST00000586650.5","ENSP00000466071.1","17","43175800","43177959","0"
"Q14596-1","Q14596-1","ENST00000341165.10","ENSP00000343479.5","17","43175800","43210071","0"
"Q14592-1","Q14592-1","ENST00000360338.4","ENSP00000353491.2","19","57280807","57292227","0"
"Q14592-1","Q14592-2","ENST00000537645.5","ENSP00000446167.1","19","57284644","57292227","0"
"Q14592-1","M0R0J6-1","ENST00000599602.1","ENSP00000471285.1","19","57284644","57291045","0"
"Q14593-1","Q14593-1","ENST00000476120.2","ENSP00000418719.1","7","64903318","64929035","0"
"Q14590-1","K7EKI9-1","ENST00000592844.5","ENSP00000465641.1","19","44303404","44234865","1"
"Q14590-1","Q14590-2","ENST00000650576.1","ENSP00000497018.1","19","44303404","44287221","1"
"Q14590-1","K7ES94-1","ENST00000589248.5","ENSP00000468609.1","19","44303404","44274899","1"
"Q14590-1","Q14590-1","ENST00000291182.9","ENSP00000291182.3","19","44303404","44287221","1"
"Q14590-1","K7EL19-1","ENST00000591609.1","ENSP00000465880.1","19","44304907","44288805","1"
"Q49AG3-1","E9PJT5-1","ENST00000534690.5","ENSP00000435491.1","11","10854945","10854739","1"
"Q49AG3-1","Q49AG3-1","ENST00000413761.7","ENSP00000415939.2","11","10854945","10852867","1"
"Q49AG3-1","E9PJ57-1","ENST00000526852.5","ENSP00000435663.1","11","10854945","10854670","1"
"Q8NDB6-1","A0A087WZZ1-1","ENST00000618601","ENSP00000482980","X","52948588","52947950","1"
"Q9P227-1","A0A087WZZ2-1","ENST00000618942.1","ENSP00000482982.1","17","38462875","38466271","0"
"Q02224-1","Q02224-3","ENST00000380026.8","ENSP00000369365.3","4","103198319","103106225","1"
"Q02224-1","D6RHK2-1","ENST00000514974.1","ENSP00000426023.1","4","103198319","103194253","1"
"Q02224-1","Q02224-1","ENST00000265148.9","ENSP00000265148.3","4","103198319","103106225","1"
"P10619-1","A0A7I2V4R8-1","ENST00000678217.1","ENSP00000504109.1","20","45891569","45894825","0"
"Q02223-1","Q02223-1","ENST00000053243.6","ENSP00000053243.1","16","11965325","11967844","0"
"Q02223-1","Q02223-2","ENST00000396495.3","ENSP00000379753.3","16","11965325","11967844","0"
"Q13427-1","C9JN15-1","ENST00000414307","ENSP00000402222","2","169604042","169633301","0"
"Q969N2-1","A0A1W2PNP0-1","ENST00000640324.1","ENSP00000491074.1","20","45416175","45425823","0"
"Q02221-1","Q02221-1","ENST00000287490.5","ENSP00000287490.4","16","31428325","31427777","1"
"Q562E7-1","E9PDG3-1","ENST00000615141.4","ENSP00000481723.1","HSCHR17_1_CTG2","161221","167721","0"
"P62249-1","M0QX76-1","ENST00000602153.5","ENSP00000468957.1","19","39433761","39433517","1"
"P62249-1","P62249-1","ENST00000251453.8","ENSP00000251453.2","19","39435895","39433276","1"
"P62249-1","M0R3H0-1","ENST00000599539.5","ENSP00000473220.1","19","39435895","39433517","1"
"P62249-1","M0R210-1","ENST00000601655.5","ENSP00000472231.1","19","39435895","39433276","1"
"Q8IWR1-1","C9JNB9-1","ENST00000468542.1","ENSP00000420451.1","3","160485376","160439001","1"
"Q8IWR1-1","C9J614-1","ENST00000479460.5","ENSP00000417081.1","3","160439183","160438653","1"
"Q8IWR1-1","Q8IWR1-1","ENST00000309784.9","ENSP00000311219.4","3","160439183","160437975","1"
"O60641-1","E9PDG8-1","ENST00000195649.10","ENSP00000195649.6","6","83707927","83556156","1"
"P57764-1","E9PQ48-1","ENST00000632347.1","ENSP00000488317.1","HSCHR8_3_CTG7","49376","49941","0"
"Q15973-3","Q15973-3","ENST00000543802.3","ENSP00000440365.2","1","247171877","247156569","1"
"Q15973-3","Q15973-4","ENST00000340684.10","ENSP00000340749.6","1","247171877","247156569","1"
"Q15973-3","Q15973-5","ENST00000472531.5","ENSP00000462445.1","1","247171877","247123871","1"
"Q96HW7-1","A0A8Q3WKC2-1","ENST00000695319.1","ENSP00000511803.1","11","77981559","77924747","1"
"Q14789-1","A0A8Q3SHH5-1","ENST00000694974.1","ENSP00000511622.1","3","121718501","121681865","1"
"Q86YD3-1","E9PIE6-1","ENST00000528373.5","ENSP00000432040.1","11","118531802","118533538","0"
"Q9UPQ8-1","Q9UPQ8-1","ENST00000372586.4","ENSP00000361667.3","9","128947303","128945690","1"
